station,date_time_pdt,survey_year,survey_month,taxon_original,taxon_current,genus,species,kingdom,phylum,class,algal_group,organisms_per_ml,cells_per_ml,biovolume_cubic_micron_per_ml,gald,phyto_form,quality_check,debris
FC_SAV_2,2018-07-09 18:00:00,2018,07,cf. Chrysochromulina sp.,None,Chrysochromulina,sp.,Chromista,Haptophyta,Prymnesiophyceae,Haptophytes,460,460,66253,3.7,i,good,low
FC_SAV_2,2018-07-09 18:00:00,2018,07,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,91533.9,183987.7,26501194.7,0.8,c,good,low
FC_SAV_2,2018-07-09 18:00:00,2018,07,Chroococcus minutus,None,Chroococcus,minutus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,2989.8,3679.8,530023.9,5.6,c,good,low
FC_SAV_2,2018-07-09 18:00:00,2018,07,cf. Chroococcus sp.,None,Chroococcus,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,230,919.9,132506,2.8,c,good,low
FC_SAV_2,2018-07-09 18:00:00,2018,07,Pseudanabaena cf. galeata,None,Pseudanabaena,galeata,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,460,4829.7,695656.4,7.4,f,good,low
FC_WAT_2,2018-07-09 18:15:00,2018,07,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,209.1,209.1,30115,20.399999999999999,i,good,low
FC_WAT_2,2018-07-09 18:15:00,2018,07,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,627.2,627.2,90345,18.5,i,good,low
FC_WAT_2,2018-07-09 18:15:00,2018,07,cf. Skeletonema sp.,None,Skeletonema,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,209.1,209.1,30115,7.4,i,good,low
FC_WAT_2,2018-07-09 18:15:00,2018,07,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,8154,8154,1174484.8,2.8,i,good,low
FC_WAT_2,2018-07-09 18:15:00,2018,07,Monoraphidium convolutum,None,Monoraphidium,convolutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,209.1,209.1,30115,7.4,i,good,low
FC_WAT_2,2018-07-09 18:15:00,2018,07,cf. Chrysochromulina sp.,None,Chrysochromulina,sp.,Chromista,Haptophyta,Prymnesiophyceae,Haptophytes,418.2,418.2,60230,4.5999999999999996,i,good,low
FC_WAT_2,2018-07-09 18:15:00,2018,07,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,78403.8,157225.9,22646475.5,0.8,c,good,low
FC_WAT_2,2018-07-09 18:15:00,2018,07,Chroococcus minutus,None,Chroococcus,minutus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,1254.5,1463.5,210805,5.6,c,good,low
LH_WAT_1,2018-08-07 15:55:00,2018,08,Achnanthidium sp.,None,Achnanthidium,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,328.5,328.5,47323.6,11.1,i,good,moderate
LH_WAT_1,2018-08-07 15:55:00,2018,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,328.5,328.5,47323.6,16.7,i,good,moderate
LH_WAT_1,2018-08-07 15:55:00,2018,08,Ulnaria sp.,None,Ulnaria,sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,328.5,328.5,47323.6,64.8,i,fragmented,moderate
LH_WAT_1,2018-08-07 15:55:00,2018,08,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,328.5,328.5,47323.6,3.7,i,good,moderate
LH_WAT_1,2018-08-07 15:55:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4928.2,4928.2,709853.4,2.8,i,good,moderate
LH_WAT_1,2018-08-07 15:55:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,657.1,657.1,94647.1,7.4,i,good,moderate
LH_WAT_1,2018-08-07 15:55:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,129119.9,258239.9,37196319.7,0.8,c,good,moderate
LH_WAT_1,2018-08-07 15:55:00,2018,08,cf. Chroococcus sp.,None,Chroococcus,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,328.5,1314.2,189294.2,2.8,c,good,moderate
LH_SAV_1,2018-08-07 16:10:00,2018,08,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,176.9,176.9,25481.9,5.6,i,good,low
LH_SAV_1,2018-08-07 16:10:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3538.2,3538.2,509638.4,2.8,i,good,low
LH_SAV_1,2018-08-07 16:10:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,70233.8,142944.3,20589389.7,0.8,c,good,low
LH_WAT_2,2018-08-07 16:15:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4312.2,4312.2,621121.8,2.8,i,good,moderate
LH_WAT_2,2018-08-07 16:15:00,2018,08,Lagerheimia genevensis,None,Lagerheimia,genevensis,Plantae,Chlorophyta,Chlorophyceae,Green Algae,287.5,287.5,41408.1,6.5,i,good,moderate
LH_WAT_2,2018-08-07 16:15:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,575,575,82816.2,6.5,i,good,moderate
LH_WAT_2,2018-08-07 16:15:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,112405,225672.4,32505371.6,0.8,c,good,moderate
LH_WAT_2,2018-08-07 16:15:00,2018,08,Chroococcus minimus,None,Chroococcus,minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,287.5,575,82816.2,1.9,c,good,moderate
LH_SAV_2,2018-08-07 16:30:00,2018,08,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,191.7,191.7,27605.4,9.3000000000000007,i,good,low
LH_SAV_2,2018-08-07 16:30:00,2018,08,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,191.7,191.7,27605.4,4.5999999999999996,i,good,low
LH_SAV_2,2018-08-07 16:30:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,9391,9391,1352665.1,3.7,i,good,low
LH_SAV_2,2018-08-07 16:30:00,2018,08,Monoraphidium tortile,None,Monoraphidium,tortile,Plantae,Chlorophyta,Chlorophyceae,Green Algae,383.3,383.3,55210.8,11.1,i,good,low
LH_SAV_2,2018-08-07 16:30:00,2018,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,191.7,191.7,27605.4,9.3000000000000007,i,good,low
LH_SAV_2,2018-08-07 16:30:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,191.7,191.7,27605.4,6.5,i,good,low
LH_SAV_2,2018-08-07 16:30:00,2018,08,Rhodomonas lacustris,Plagioselmis lacustris,Rhodomonas,lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,191.7,191.7,27605.4,10.199999999999999,i,good,low
LH_SAV_2,2018-08-07 16:30:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,68995.4,138374.1,19931106.8,0.8,c,good,low
LH_SAV_2,2018-08-07 16:30:00,2018,08,Chroococcus planctonicus,None,Chroococcus,planctonicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,383.3,1533.2,220843.3,3.7,c,good,low
LH_SAV_2,2018-08-07 16:30:00,2018,08,Pseudanabaena limnetica,None,Pseudanabaena,limnetica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,191.7,6132.9,883373.2,3.7,f,good,low
FI_SAV_1,2018-08-07 16:50:00,2018,08,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,209.1,209.1,30115,20.399999999999999,i,good,moderate
FI_SAV_1,2018-08-07 16:50:00,2018,08,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,209.1,209.1,30115,5.6,i,good,moderate
FI_SAV_1,2018-08-07 16:50:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4390.6,4390.6,632414.9,2.8,i,good,moderate
FI_SAV_1,2018-08-07 16:50:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,418.2,418.2,60230,7.4,i,good,moderate
FI_SAV_1,2018-08-07 16:50:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,77358.5,155553.2,22405555.5,0.8,c,good,moderate
FI_SAV_1,2018-08-07 16:50:00,2018,08,Chroococcus minutus,None,Chroococcus,minutus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,1045.4,1463.5,210805,5.6,c,good,moderate
FI_WAT_1,2018-08-07 17:20:00,2018,08,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,287.5,287.5,41408.1,5.6,i,good,moderate
FI_WAT_1,2018-08-07 17:20:00,2018,08,cf. Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,287.5,287.5,41408.1,4.5999999999999996,i,good,moderate
FI_WAT_1,2018-08-07 17:20:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,6037.1,6037.1,869570.5,3.7,i,good,moderate
FI_WAT_1,2018-08-07 17:20:00,2018,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,287.5,287.5,41408.1,9.3000000000000007,i,good,moderate
FI_WAT_1,2018-08-07 17:20:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,575,575,82816.2,7.4,i,good,moderate
FI_WAT_1,2018-08-07 17:20:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,114704.8,229697.1,33085085.2,0.8,c,good,moderate
FI_SAV_2,2018-08-07 17:35:00,2018,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,306.6,306.6,44168.7,20.399999999999999,i,good,low
FI_SAV_2,2018-08-07 17:35:00,2018,08,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,306.6,306.6,44168.7,7.4,i,good,low
FI_SAV_2,2018-08-07 17:35:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4599.7,4599.7,662529.9,3.7,i,good,low
FI_SAV_2,2018-08-07 17:35:00,2018,08,Sphaerocystis planctonica,None,Sphaerocystis,planctonica,Plantae,Chlorophyta,Chlorophyceae,Green Algae,153.3,613.3,88337.3,2.8,c,good,low
FI_SAV_2,2018-08-07 17:35:00,2018,08,cf. Kephyrion sp.,None,Kephyrion,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,153.3,153.3,22084.3,6.5,i,good,low
FI_SAV_2,2018-08-07 17:35:00,2018,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,460,460,66253,11.1,i,good,low
FI_SAV_2,2018-08-07 17:35:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,55656.3,111925.9,16121560.1,0.8,c,good,low
FI_WAT_2,2018-08-07 17:50:00,2018,08,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,328.5,328.5,47323.6,4.5999999999999996,i,good,moderate
FI_WAT_2,2018-08-07 17:50:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4928.2,4928.2,709853.4,2.8,i,good,moderate
FI_WAT_2,2018-08-07 17:50:00,2018,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,328.5,328.5,47323.6,11.1,i,good,moderate
FI_WAT_2,2018-08-07 17:50:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,328.5,328.5,47323.6,5.6,i,good,moderate
FI_WAT_2,2018-08-07 17:50:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,129448.5,261196.8,37622231.8,0.8,c,good,moderate
FI_WAT_2,2018-08-07 17:50:00,2018,08,cf. Chroococcus sp.,None,Chroococcus,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,985.6,3285.5,473235.6,2.8,c,good,moderate
FI_WAT_2,2018-08-07 17:50:00,2018,08,cf. Westella sp.,None,Westella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,328.5,5913.9,851824.1,3.7,c,good,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,Aulacoseira granulata,None,Aulacoseira,granulata,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,1437.4,1437.4,207040.6,29.6,i,good,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,575,575,82816.2,16.7,i,good,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,287.5,287.5,41408.1,18.5,i,fragmented,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,862.4,862.4,124224.4,7.4,i,good,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,6899.5,6899.5,993794.8,3.7,i,good,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,Cryptomonas sp.,None,Cryptomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,575,575,82816.2,14.8,i,good,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,575,575,82816.2,11.1,i,good,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,287.5,287.5,41408.1,7.4,i,good,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,105792.9,213023.3,30683414.5,0.8,c,good,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,Chroococcus minutus,None,Chroococcus,minutus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,575,575,82816.2,4.5999999999999996,i,good,moderate
FC_SAV_1,2018-08-08 15:05:00,2018,08,cf. Chroococcus sp.,None,Chroococcus,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,287.5,575,82816.2,2.8,c,good,moderate
FC_WAT_1,2018-08-08 15:33:00,2018,08,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,383.3,383.3,55210.8,5.6,i,good,moderate
FC_WAT_1,2018-08-08 15:33:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3449.8,3449.8,496897.4,2.8,i,good,moderate
FC_WAT_1,2018-08-08 15:33:00,2018,08,Cryptomonas sp.,None,Cryptomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,383.3,383.3,55210.8,18.5,i,good,moderate
FC_WAT_1,2018-08-08 15:33:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,149490,299363.3,43119652.2,0.8,c,good,moderate
FC_WAT_1,2018-08-08 15:33:00,2018,08,Chroococcus minutus,None,Chroococcus,minutus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,766.6,1149.9,165632.5,5.6,c,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,328.5,328.5,47323.6,4.5999999999999996,i,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,12813.4,12813.4,1845618.9,3.7,i,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,Lagerheimia genevensis,None,Lagerheimia,genevensis,Plantae,Chlorophyta,Chlorophyceae,Green Algae,657.1,657.1,94647.1,5.6,i,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,cf. Kephyrion sp.,None,Kephyrion,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,328.5,328.5,47323.6,7.4,i,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,328.5,328.5,47323.6,9.3000000000000007,i,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,Cryptomonas sp.,None,Cryptomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,985.6,985.6,141970.7,18.5,i,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,Rhodomonas lacustris,Plagioselmis lacustris,Rhodomonas,lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,328.5,328.5,47323.6,13,i,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,116635.1,235898.5,33978317.5,0.8,c,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,Chroococcus minimus,None,Chroococcus,minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,1314.2,2628.4,378588.5,2.8,c,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,Chroococcus minutus,None,Chroococcus,minutus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,2299.8,3614,520559.2,5.6,c,good,moderate
FC_SAV_2,2018-08-08 15:45:00,2018,08,cf. Planktolyngbya sp.,None,Planktolyngbya,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,328.5,16427.5,2366178.1,0.9,f,good,moderate
FC_WAT_2,2018-08-08 16:04:00,2018,08,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,255.5,255.5,36807.2,7.4,i,good,moderate
FC_WAT_2,2018-08-08 16:04:00,2018,08,cf. Skeletonema sp.,None,Skeletonema,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,766.6,766.6,110421.6,5.6,i,good,moderate
FC_WAT_2,2018-08-08 16:04:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,9966,9966,1435481.4,2.8,i,good,moderate
FC_WAT_2,2018-08-08 16:04:00,2018,08,Cryptomonas sp.,None,Cryptomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,511.1,511.1,73614.4,22.2,i,good,moderate
FC_WAT_2,2018-08-08 16:04:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,255.5,255.5,36807.2,6.5,i,good,moderate
FC_WAT_2,2018-08-08 16:04:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,97615.7,195742.5,28194326.6,0.8,c,good,moderate
FC_WAT_2,2018-08-08 16:04:00,2018,08,Chroococcus minutus,None,Chroococcus,minutus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,511.1,511.1,73614.4,5.6,i,good,moderate
DI_SAV_1,2018-08-08 16:40:00,2018,08,Achnanthidium sp.,None,Achnanthidium,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,328.5,328.5,47323.6,9.3000000000000007,i,good,moderate
DI_SAV_1,2018-08-08 16:40:00,2018,08,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,328.5,328.5,47323.6,5.6,i,good,moderate
DI_SAV_1,2018-08-08 16:40:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4928.2,4928.2,709853.4,2.8,i,good,moderate
DI_SAV_1,2018-08-08 16:40:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1314.2,1314.2,189294.2,7.4,i,good,moderate
DI_SAV_1,2018-08-08 16:40:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,139633.5,280581.2,40414321.9,0.8,c,good,moderate
DI_WAT_1,2018-08-08 17:17:00,2018,08,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,1642.7,1642.7,236617.8,5.6,i,good,moderate
DI_WAT_1,2018-08-08 17:17:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,6242.4,6242.4,899147.7,3.7,i,good,moderate
DI_WAT_1,2018-08-08 17:17:00,2018,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,328.5,328.5,47323.6,11.1,i,good,moderate
DI_WAT_1,2018-08-08 17:17:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,328.5,328.5,47323.6,5.6,i,good,moderate
DI_WAT_1,2018-08-08 17:17:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,129777,261853.9,37716878.9,0.8,c,good,moderate
DI_WAT_1,2018-08-08 17:17:00,2018,08,Chroococcus minimus,None,Chroococcus,minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,328.5,657.1,94647.1,1.9,c,good,moderate
DI_SAV_2,2018-08-08 17:36:00,2018,08,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,657.1,657.1,94647.1,22.2,i,good,moderate
DI_SAV_2,2018-08-08 17:36:00,2018,08,cf. Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,328.5,328.5,47323.6,9.3000000000000007,i,good,moderate
DI_SAV_2,2018-08-08 17:36:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,2956.9,2956.9,425912.1,2.8,i,good,moderate
DI_SAV_2,2018-08-08 17:36:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,144890.3,289780.6,41739381.6,0.8,c,good,moderate
DI_SAV_2,2018-08-08 17:36:00,2018,08,Chroococcus minimus,None,Chroococcus,minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,328.5,657.1,94647.1,1.9,c,good,moderate
DI_WAT_2,2018-08-08 17:50:00,2018,08,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,383.3,383.3,55210.8,3.7,i,good,moderate
DI_WAT_2,2018-08-08 17:50:00,2018,08,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,6516.2,6516.2,938584,2.8,i,good,moderate
DI_WAT_2,2018-08-08 17:50:00,2018,08,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,383.3,383.3,55210.8,8.1999999999999993,i,good,moderate
DI_WAT_2,2018-08-08 17:50:00,2018,08,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,383.3,383.3,55210.8,6.5,i,good,moderate
DI_WAT_2,2018-08-08 17:50:00,2018,08,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,164822.3,331561.2,47757361.3,0.8,c,good,moderate
DI_WAT_2,2018-08-08 17:50:00,2018,08,Pseudanabaena sp.,None,Pseudanabaena,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,383.3,1149.9,165632.5,1.9,f,good,moderate
LH_SAV_1,2018-09-17 15:15:00,2018,09,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,176.9,176.9,25481.9,16.7,i,good,moderate
LH_SAV_1,2018-09-17 15:15:00,2018,09,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,176.9,176.9,25481.9,7.4,i,good,moderate
LH_SAV_1,2018-09-17 15:15:00,2018,09,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3007.5,3007.5,433192.6,2.8,i,good,moderate
