"sample","island","stratum","site","date_time","date","sample_month","category","taxon","genus","sp","stage","tot_vol_m3","indiv_per_ml","cloud","wind_wave","depth_m","temp_c","cond_uscm","do_mgl","ph","turb_ntu","chlor"
"DI-WAT-1","DI","WAT","1",2018-08-08 17:17:00,2018-08-08,8,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,2.40748997737448e-05,3,1,1.58,22.7,271.5,9.57,8.21,6.36,0.97
"DI-WAT-1","DI","WAT","1",2018-09-18 15:35:00,2018-09-18,9,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000145513090826876,1,1,3.05,20.5,376,10.25,8.4,4.2,0.54
"DI-WAT-1","DI","WAT","1",2018-10-17 12:45:00,2018-10-17,10,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,7.4458452908489e-06,1,0,3.96,17.6,1159,8.86,7.65,12.4,0.59
"DI-WAT-1","DI","WAT","1",2018-10-17 12:45:00,2018-10-17,10,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,1.11687679362734e-05,1,0,3.96,17.6,1159,8.86,7.65,12.4,0.59
"DI-WAT-1","DI","WAT","1",2018-12-18 12:21:00,2018-12-18,12,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,0.000109702120618507,1,1,2.12,11.1,1906,9.43,7.45,8.18,0.41
"DI-WAT-1","DI","WAT","1",2018-12-18 12:21:00,2018-12-18,12,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,8.43862466296209e-06,1,1,2.12,11.1,1906,9.43,7.45,8.18,0.41
"DI-WAT-2","DI","WAT","2",2018-03-14 16:35:00,2018-03-14,3,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,0.00145007837039282,2,0,NA,13.22,213,12.52,8.4,40.6,0.55
"DI-WAT-2","DI","WAT","2",2018-03-14 16:35:00,2018-03-14,3,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,1.52639828462403e-05,2,0,NA,13.22,213,12.52,8.4,40.6,0.55
"DI-WAT-2","DI","WAT","2",2018-04-17 19:40:00,2018-04-17,4,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,7.97739591300117e-05,1,0,NA,15.1,134,9.02,7.62,9,0.47
"DI-WAT-2","DI","WAT","2",2018-04-17 19:40:00,2018-04-17,4,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,3.64680956022911e-05,1,0,NA,15.1,134,9.02,7.62,9,0.47
"DI-WAT-2","DI","WAT","2",2018-05-07 10:50:00,2018-05-07,5,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000108932716605119,1,1,3.11,17.9,180,9.19,7.84,4.03,1.08
"DI-WAT-2","DI","WAT","2",2018-05-07 10:50:00,2018-05-07,5,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,3.11236333157484e-05,1,1,3.11,17.9,180,9.19,7.84,4.03,1.08
"DI-WAT-2","DI","WAT","2",2018-06-05 10:15:00,2018-06-05,6,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,6.6019828245527e-06,1,5,3.41,20.7,185,8.53,7.81,4.94,0.87
"DI-WAT-2","DI","WAT","2",2018-06-05 10:15:00,2018-06-05,6,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,6.6019828245527e-06,1,5,3.41,20.7,185,8.53,7.81,4.94,0.87
"DI-WAT-2","DI","WAT","2",2018-07-09 15:55:00,2018-07-09,7,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000134397507499823,1,3,3,22.87,185,9.5,8.22,6.6,1.01
"DI-WAT-2","DI","WAT","2",2018-08-08 17:50:00,2018-08-08,8,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.2016591899981,4.63644652144457e-05,3,1,3.6,22.6,296,9.87,8.34,6.56,1.09
"DI-WAT-2","DI","WAT","2",2018-08-08 17:50:00,2018-08-08,8,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.2016591899981,7.72741086907428e-06,3,1,3.6,22.6,296,9.87,8.34,6.56,1.09
"DI-WAT-2","DI","WAT","2",2018-09-18 15:48:00,2018-09-18,9,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000209377169578671,1,2,1.83,20.5,390,10.18,8.34,4.44,0.43
"DI-WAT-2","DI","WAT","2",2018-09-18 15:48:00,2018-09-18,9,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,2.61721461973339e-05,1,2,1.83,20.5,390,10.18,8.34,4.44,0.43
"DI-WAT-2","DI","WAT","2",2018-10-17 13:30:00,2018-10-17,10,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,2.48194843028297e-05,1,0,3.84,17.7,1350,9.11,7.72,10.44,0.82
"DI-WAT-2","DI","WAT","2",2018-10-17 13:30:00,2018-10-17,10,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,4.96389686056594e-05,1,0,3.84,17.7,1350,9.11,7.72,10.44,0.82
"DI-WAT-2","DI","WAT","2",2018-12-18 12:55:00,2018-12-18,12,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.30768794205675,9.78826797153759e-05,1,0,3.96,11.2,1812,9.79,7.53,6.64,0.37
"DI-WAT-2","DI","WAT","2",2018-12-18 12:55:00,2018-12-18,12,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.30768794205675,4.89413398576879e-06,1,0,3.96,11.2,1812,9.79,7.53,6.64,0.37
"FC-SAV-1","FC","SAV","1",2018-05-07 11:45:00,2018-05-07,5,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.2016591899981,0.00203884763699422,1,3,1.83,18.32,207.1,9.49,7.89,4.71,1.87
"FC-SAV-1","FC","SAV","1",2018-05-07 11:45:00,2018-05-07,5,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.2016591899981,0.000776703861712082,1,3,1.83,18.32,207.1,9.49,7.89,4.71,1.87
"FC-SAV-1","FC","SAV","1",2018-06-05 11:45:00,2018-06-05,6,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.00343774677078494,1,3,0.43,21.3,185,8.64,7.83,7,1.63
"FC-SAV-1","FC","SAV","1",2018-06-05 11:45:00,2018-06-05,6,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,0.000190985931710274,1,3,0.43,21.3,185,8.64,7.83,7,1.63
"FC-SAV-1","FC","SAV","1",2018-07-09 17:00:00,2018-07-09,7,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000226353696841807,1,1,1,24.27,174,9.67,8.3,14,2.32
"FC-SAV-1","FC","SAV","1",2018-07-09 17:00:00,2018-07-09,7,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,3.77256161403011e-05,1,1,1,24.27,174,9.67,8.3,14,2.32
"FC-SAV-1","FC","SAV","1",2018-08-08 15:05:00,2018-08-08,8,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.00155971844230057,3,1,2.23,23.1,345,9.96,8.16,5.33,1.8
"FC-SAV-1","FC","SAV","1",2018-08-08 15:05:00,2018-08-08,8,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,0.000111408460164327,3,1,2.23,23.1,345,9.96,8.16,5.33,1.8
"FC-SAV-1","FC","SAV","1",2018-09-18 16:41:00,2018-09-18,9,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000425827892183649,1,1,1.89,21.2,770,10.73,8.38,3.7,1.84
"FC-SAV-1","FC","SAV","1",2018-09-18 16:41:00,2018-09-18,9,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,6.08325560262356e-05,1,1,1.89,21.2,770,10.73,8.38,3.7,1.84
"FC-SAV-1","FC","SAV","1",2018-10-17 14:07:00,2018-10-17,10,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000465020615618295,1,0,0.91,18,595,10.63,8.05,3.05,1.05
"FC-SAV-1","FC","SAV","1",2018-10-17 14:07:00,2018-10-17,10,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,3.72016492494636e-05,1,0,0.91,18,595,10.63,8.05,3.05,1.05
"FC-SAV-1","FC","SAV","1",2018-12-18 13:30:00,2018-12-18,12,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,0.000284087635712389,1,1,1.53,11.9,730,9.88,7.6,4.23,0.81
"FC-SAV-1","FC","SAV","1",2018-12-18 13:30:00,2018-12-18,12,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,3.55109544640486e-05,1,1,1.53,11.9,730,9.88,7.6,4.23,0.81
"FC-SAV-2","FC","SAV","2",2018-05-07 12:45:00,2018-05-07,5,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,0.00128664206625869,1,2,0.91,19,206,10.68,7.97,12.08,1.35
"FC-SAV-2","FC","SAV","2",2018-06-05 12:40:00,2018-06-05,6,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.00230092574869997,1,1,0.46,21.8,182,9.94,7.89,7.2,1.45
"FC-SAV-2","FC","SAV","2",2018-06-05 12:40:00,2018-06-05,6,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,0.000209175068063634,1,1,0.46,21.8,182,9.94,7.89,7.2,1.45
"FC-SAV-2","FC","SAV","2",2018-07-09 17:55:00,2018-07-09,7,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.02494460323367,0.00453292791175446,1,2,1.1,23.7,169,9.26,7.98,5.98,1.1
"FC-SAV-2","FC","SAV","2",2018-07-09 17:55:00,2018-07-09,7,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.02494460323367,0.000224402371869032,1,2,1.1,23.7,169,9.26,7.98,5.98,1.1
"FC-SAV-2","FC","SAV","2",2018-08-08 15:45:00,2018-08-08,8,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.00354031328966638,3,1,0.61,24.7,367,9.06,7.89,4.14,2.05
"FC-SAV-2","FC","SAV","2",2018-08-08 15:45:00,2018-08-08,8,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,0.00068967142006488,3,1,0.61,24.7,367,9.06,7.89,4.14,2.05
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000420169049762604,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-10-17 14:53:00,2018-10-17,10,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000141014702266367,1,1,0.91,17.9,677,8.71,7.6,8.02,0.79
"FC-SAV-2","FC","SAV","2",2018-12-18 14:15:00,2018-12-18,12,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,0.0013849272240979,1,1,1.98,11.5,806,8.82,7.39,5.31,0.9
"FC-SAV-2","FC","SAV","2",2018-12-18 14:15:00,2018-12-18,12,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,3.8470200669386e-05,1,1,1.98,11.5,806,8.82,7.39,5.31,0.9
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000110347427210381,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,1.83912378683968e-05,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-06-05 11:30:00,2018-06-05,6,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,0.000452707393683613,1,3,4.57,21.4,185,8.48,7.86,3.08,0.92
"FC-WAT-1","FC","WAT","1",2018-08-08 15:33:00,2018-08-08,8,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.23700210735098,0.00132416912652457,3,1,2.77,24.1,346,9.53,8.19,4.86,1.68
"FC-WAT-1","FC","WAT","1",2018-08-08 15:33:00,2018-08-08,8,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.23700210735098,4.20371151277641e-05,3,1,2.77,24.1,346,9.53,8.19,4.86,1.68
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000374898310394242,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,1.41471060526129e-05,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-10-17 14:37:00,2018-10-17,10,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000145998134462965,1,1,3.51,18.5,785,9.15,7.73,3.23,0.72
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,9.59024873461339e-05,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,8.33934672575077e-06,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,5.58438396813668e-05,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,3.72292264542445e-05,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,9.90297423682904e-05,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-07-09 18:15:00,2018-07-09,7,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000487367803512515,1,2,NA,23.75,169,9.72,8.14,3.64,1.32
"FC-WAT-2","FC","WAT","2",2018-07-09 18:15:00,2018-07-09,7,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,3.74898310394242e-05,1,2,NA,23.75,169,9.72,8.14,3.64,1.32
"FC-WAT-2","FC","WAT","2",2018-08-08 16:04:00,2018-08-08,8,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000780920254104233,3,1,4.63,25.1,337,9.02,8.04,4.03,1.2
"FC-WAT-2","FC","WAT","2",2018-09-18 17:32:00,2018-09-18,9,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000282942121052258,1,1,5.67,20.8,801,8.96,7.97,3.3,1.1
"FC-WAT-2","FC","WAT","2",2018-10-17 15:04:00,2018-10-17,10,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,4.41389708841523e-05,1,1,6,18.6,740,9.13,7.78,3.25,1.18
"FC-WAT-2","FC","WAT","2",2018-10-17 15:04:00,2018-10-17,10,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,7.35649514735872e-06,1,1,6,18.6,740,9.13,7.78,3.25,1.18
"FC-WAT-2","FC","WAT","2",2018-12-18 14:30:00,2018-12-18,12,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.27234502470387,0.000271152866008414,1,1,6.07,11.2,742,9.26,7.5,4.24,0.95
"FC-WAT-2","FC","WAT","2",2018-12-18 14:30:00,2018-12-18,12,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.27234502470387,1.20512384892629e-05,1,1,6.07,11.2,742,9.26,7.5,4.24,0.95
"FI-SAV-1","FI","SAV","1",2017-05-23 14:30:00,2017-05-23,5,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.13097335529233,0.0243330224104942,1,1,2.95,22.2,228,11.06,8.51,4.8,NA
"FI-SAV-1","FI","SAV","1",2017-05-23 14:30:00,2017-05-23,5,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.13097335529233,0.00113176848420903,1,1,2.95,22.2,228,11.06,8.51,4.8,NA
"FI-SAV-1","FI","SAV","1",2017-06-05 13:55:00,2017-06-05,6,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,0.00418158671534075,1,0,0.8,20.7,235,9.62,8.59,7.34,0.99
"FI-SAV-1","FI","SAV","1",2017-06-05 13:55:00,2017-06-05,6,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,0.000696931119223458,1,0,0.8,20.7,235,9.62,8.59,7.34,0.99
"FI-SAV-1","FI","SAV","1",2017-06-30 09:15:00,2017-06-30,7,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.30768794205675,0.00140706352090853,1,2,1.5,20.9,191,8.59,8,12.8,2.05
"FI-SAV-1","FI","SAV","1",2017-06-30 09:15:00,2017-06-30,7,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.30768794205675,0.000386942468249845,1,2,1.5,20.9,191,8.59,8,12.8,2.05
"FI-SAV-1","FI","SAV","1",2017-08-02 16:24:00,2017-08-02,8,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.00296051772661013,1,2,1.55,23.9,154,9.33,8.47,16.88,3.52
"FI-SAV-1","FI","SAV","1",2017-08-02 16:24:00,2017-08-02,8,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,0.00141942630727883,1,2,1.55,23.9,154,9.33,8.47,16.88,3.52
"FI-SAV-1","FI","SAV","1",2017-08-28 12:00:00,2017-08-28,9,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.00276929600979898,1,1,1.40208,23.31,154,10.36,8.44,1.6,0.48
"FI-SAV-1","FI","SAV","1",2017-08-28 12:00:00,2017-08-28,9,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,5.12832594407218e-05,1,1,1.40208,23.31,154,10.36,8.44,1.6,0.48
"FI-SAV-1","FI","SAV","1",2017-09-28 13:05:00,2017-09-28,10,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.44905961146829,0.00101790153305386,1,0,1.76784,20.1,149,11.42,8.84,1.7,0.43
"FI-SAV-1","FI","SAV","1",2017-09-28 13:05:00,2017-09-28,10,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.44905961146829,0.00020703082028214,1,0,1.76784,20.1,149,11.42,8.84,1.7,0.43
"FI-SAV-1","FI","SAV","1",2017-10-30 15:27:00,2017-10-30,11,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.83783170235003,0.000914120698784219,1,3,1.85928,17.5,143,12.72,9.06,2.8,0.45
"FI-SAV-1","FI","SAV","1",2017-10-30 15:27:00,2017-10-30,11,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.83783170235003,3.0470689959474e-05,1,3,1.85928,17.5,143,12.72,9.06,2.8,0.45
"FI-SAV-1","FI","SAV","1",2017-11-30 15:05:00,2017-11-30,12,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.55508836352695,0.00106649888128448,2,0,2.04216,13.64,201,10.93,7.97,3.71,1.57
"FI-SAV-1","FI","SAV","1",2017-11-30 15:05:00,2017-11-30,12,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.55508836352695,8.97055133790683e-05,2,0,2.04216,13.64,201,10.93,7.97,3.71,1.57
"FI-SAV-1","FI","SAV","1",2018-01-11 13:20:00,2018-01-11,1,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.00210579673593143,3,NA,1.8288,10.96,263,9.99,7.76,5.48,1.04
"FI-SAV-1","FI","SAV","1",2018-01-11 13:20:00,2018-01-11,1,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,1.83912378683968e-05,3,NA,1.8288,10.96,263,9.99,7.76,5.48,1.04
"FI-SAV-1","FI","SAV","1",2018-02-08 13:36:00,2018-02-08,2,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,9.3637145324312e-05,1,0,1.4,13.95,282,12.97,8.52,2.66,0.75
"FI-SAV-1","FI","SAV","1",2018-02-08 13:36:00,2018-02-08,2,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,2.2563167548027e-06,1,0,1.4,13.95,282,12.97,8.52,2.66,0.75
"FI-SAV-2","FI","SAV","2",2017-06-05 14:56:00,2017-06-05,6,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.30768794205675,0.00326377560175956,1,0,NA,20.5,219,11.87,9.08,4.79,0.4
"FI-SAV-2","FI","SAV","2",2017-06-05 14:56:00,2017-06-05,6,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.30768794205675,0.00200277139198882,1,0,NA,20.5,219,11.87,9.08,4.79,0.4
"FI-SAV-2","FI","SAV","2",2017-06-30 09:45:00,2017-06-30,7,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.00304509784619261,1,2,1.5,20.5,189,8.55,8.39,25.7,7.66
"FI-SAV-2","FI","SAV","2",2017-06-30 09:45:00,2017-06-30,7,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,0.000827472240813209,1,2,1.5,20.5,189,8.55,8.39,25.7,7.66
"FI-SAV-2","FI","SAV","2",2017-08-02 17:08:00,2017-08-02,8,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.34303085940964,0.0129836927259178,1,2,1.98,25.15,148,11.79,8.98,7.2,1.61
"FI-SAV-2","FI","SAV","2",2017-08-02 17:08:00,2017-08-02,8,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.34303085940964,0.00865579515061185,1,2,1.98,25.15,148,11.79,8.98,7.2,1.61
"FI-SAV-2","FI","SAV","2",2017-08-28 15:10:00,2017-08-28,9,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.0118623484251159,NA,NA,1.8288,23.8,151,11.86,8.59,3.8,0.75
"FI-SAV-2","FI","SAV","2",2017-08-28 15:10:00,2017-08-28,9,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,0.00156325521881373,NA,NA,1.8288,23.8,151,11.86,8.59,3.8,0.75
"FI-SAV-2","FI","SAV","2",2017-09-28 16:20:00,2017-09-28,10,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.44905961146829,0.0121113029865052,1,0,2.19456,20.1,157,11.04,9,1.8,0.3
"FI-SAV-2","FI","SAV","2",2017-09-28 16:20:00,2017-09-28,10,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.44905961146829,0.000672850165916956,1,0,2.19456,20.1,157,11.04,9,1.8,0.3
"FI-SAV-2","FI","SAV","2",2017-10-30 16:12:00,2017-10-30,11,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.83783170235003,0.00412714613111804,1,2,2.16408,17.5,152,11.84,8.87,1.3,0.92
"FI-SAV-2","FI","SAV","2",2017-11-30 15:24:00,2017-11-30,12,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.55508836352695,0.00186484579784443,2,0,1.64592,13.69,285,12.55,8.48,2.61,1.78
"FI-SAV-2","FI","SAV","2",2017-11-30 15:24:00,2017-11-30,12,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.55508836352695,2.14350091706256e-05,2,0,1.64592,13.69,285,12.55,8.48,2.61,1.78
"FI-SAV-2","FI","SAV","2",2018-01-11 13:43:00,2018-01-11,1,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.00426676718546806,2,NA,1.524,10.99,352,7.53,7.52,14.75,1.62
"FI-SAV-2","FI","SAV","2",2018-01-11 13:43:00,2018-01-11,1,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,0.000183912378683968,2,NA,1.524,10.99,352,7.53,7.52,14.75,1.62
"FI-SAV-2","FI","SAV","2",2018-02-08 14:20:00,2018-02-08,2,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,4.95148711841452e-05,1,0,1,13.89,343,12.76,8.49,1.62,0.86
"FI-SAV-2","FI","SAV","2",2018-02-08 14:20:00,2018-02-08,2,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,8.25247853069087e-06,1,0,1,13.89,343,12.76,8.49,1.62,0.86
"FI-WAT-1","FI","WAT","1",2017-05-23 14:18:00,2017-05-23,5,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",0.989601685880785,0.00164914836270459,1,1,2.04,20.7,198,9.27,7.98,6.6,NA
"FI-WAT-1","FI","WAT","1",2017-06-05 14:35:00,2017-06-05,6,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.000636619772367581,1,0,2.01,20,207,8.54,8,9.5,0.68
"FI-WAT-1","FI","WAT","1",2017-06-05 14:35:00,2017-06-05,6,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.41371669411541,0.000159154943091895,1,0,2.01,20,207,8.54,8,9.5,0.68
"FI-WAT-1","FI","WAT","1",2017-06-30 09:00:00,2017-06-30,7,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.30768794205675,0.000288448021786248,1,2,2.1,21,183,8.16,7.76,10.3,0.46
"FI-WAT-1","FI","WAT","1",2017-06-30 09:00:00,2017-06-30,7,"MICROZOOPLANKTON","Ostracods","Ostracods",NA,"not_spec",1.30768794205675,3.51765880227132e-05,1,2,2.1,21,183,8.16,7.76,10.3,0.46
"FI-WAT-1","FI","WAT","1",2017-08-02 15:44:00,2017-08-02,8,"MICROZOOPLANKTON","Rotifers","Rotifers",NA,"not_spec",1.41371669411541,0.00200747434886577,1,2,2.5,23.9,144,8.66,7.97,4.1,0.83
